N_B,D_B,Q_B,p_variant,weights,bridge_lambda,eta,loss,baseline_loss,factor,minimum_factor_over_B7_N,relative_A_effect,gradient_N,gradient_D,gradient_Q_B,status
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,pile_cc_only,1,-0.5,2.5733036273721694,2.5673967252758954,1.0023007360094063,1.00060871753133,0.0023007360094061857,-0.14845616081393892,-0.0010084153057003094,-0.3709988687875619,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,pile_cc_only,1,0,2.5733036273721694,2.5673967252758954,1.0023007360094063,1.0023007360094063,0.0023007360094061857,-0.1514096118620758,-0.0010084153057003094,-0.3709988687875619,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,pile_cc_only,1,0.5,2.5733036273721694,2.5673967252758954,1.0023007360094063,1.0006649970436665,0.0023007360094061857,-0.15436306291021268,-0.0010084153057003094,-0.3709988687875619,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,equal_13,0,-0.5,2.5673967252758954,2.5673967252758954,1.0,1.0,0.00020057159855891798,-0.1510620579457051,-0.0010061005339727154,-0.3701472576630735,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,equal_13,0,0,2.5673967252758954,2.5673967252758954,1.0,1.0,0.00020057159855891798,-0.1510620579457051,-0.0010061005339727154,-0.3701472576630735,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,equal_13,0,0.5,2.5673967252758954,2.5673967252758954,1.0,1.0,0.00020057159855891798,-0.1510620579457051,-0.0010061005339727154,-0.3701472576630735,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,equal_13,0.25,-0.5,2.5675254619922265,2.5673967252758954,1.0000501428996398,1.0000132665642463,0.00020057159855891798,-0.1510052642771506,-0.001006150982770818,-0.3701658179198664,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,equal_13,0.25,0,2.5675254619922265,2.5673967252758954,1.0000501428996398,1.0000501428996398,0.00020057159855891798,-0.15106963263531606,-0.001006150982770818,-0.3701658179198664,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,equal_13,0.25,0.5,2.5675254619922265,2.5673967252758954,1.0000501428996398,1.0000144931360595,0.00020057159855891798,-0.1511340009934815,-0.001006150982770818,-0.3701658179198664,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,equal_13,0.5,-0.5,2.5676541987085573,2.5673967252758954,1.0001002857992796,1.0000265331284925,0.00020057159855891798,-0.15094847060859612,-0.0010062014315689205,-0.3701843781766594,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,equal_13,0.5,0,2.5676541987085573,2.5673967252758954,1.0001002857992796,1.0001002857992796,0.00020057159855891798,-0.151077207324927,-0.0010062014315689205,-0.3701843781766594,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,equal_13,0.5,0.5,2.5676541987085573,2.5673967252758954,1.0001002857992796,1.000028986272119,0.00020057159855891798,-0.15120594404125787,-0.0010062014315689205,-0.3701843781766594,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,equal_13,1,-0.5,2.5679116721412187,2.5673967252758954,1.000200571598559,1.0000530662569849,0.00020057159855891798,-0.1508348832714871,-0.0010063023291651252,-0.3702214986902452,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,equal_13,1,0,2.5679116721412187,2.5673967252758954,1.000200571598559,1.000200571598559,0.00020057159855891798,-0.15109235670414886,-0.0010063023291651252,-0.3702214986902452,conditional_scenario_only
1,100,0.5,transfer_pile_cc_to_arxiv_one_percent,equal_13,1,0.5,2.5679116721412187,2.5673967252758954,1.000200571598559,1.000057972544238,0.00020057159855891798,-0.1513498301368106,-0.0010063023291651252,-0.3702214986902452,conditional_scenario_only
10,100,0.5,reference,arxiv_only,0,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,arxiv_only,0,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,arxiv_only,0,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,arxiv_only,0.25,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,arxiv_only,0.25,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,arxiv_only,0.25,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,arxiv_only,0.5,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,arxiv_only,0.5,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,arxiv_only,0.5,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,arxiv_only,1,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,arxiv_only,1,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,arxiv_only,1,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,pile_cc_only,0,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,pile_cc_only,0,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,pile_cc_only,0,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,pile_cc_only,0.25,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,pile_cc_only,0.25,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,pile_cc_only,0.25,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,pile_cc_only,0.5,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,pile_cc_only,0.5,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,pile_cc_only,0.5,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,pile_cc_only,1,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,pile_cc_only,1,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,pile_cc_only,1,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,equal_13,0,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,equal_13,0,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,equal_13,0,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,equal_13,0.25,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,equal_13,0.25,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,equal_13,0.25,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,equal_13,0.5,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,equal_13,0.5,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,equal_13,0.5,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,equal_13,1,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,equal_13,1,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,reference,equal_13,1,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,arxiv_only,0,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,-0.007510589596971581,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,arxiv_only,0,0,2.3050441192012485,2.3050441192012485,1.0,1.0,-0.007510589596971581,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,arxiv_only,0,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,-0.007510589596971581,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,arxiv_only,0.25,-0.5,2.291357591449198,2.3050441192012485,0.9940623575757009,0.9935037741512531,-0.007510589596971581,-0.009162868133843448,-0.0010001266687590892,-0.23177728664996755,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,arxiv_only,0.25,0,2.30071605910569,2.3050441192012485,0.9981223526007571,0.9981223526007571,-0.007510589596971581,-0.008513170194896221,-0.0010042114319217246,-0.23272392206327785,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,arxiv_only,0.25,0.5,2.3036754664260433,2.3050441192012485,0.99940623575757,0.9929031599024801,-0.007510589596971581,-0.00845568803309486,-0.0010055031474513528,-0.2330232744652614,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,arxiv_only,0.5,-0.5,2.277671063697148,2.3050441192012485,0.9881247151514019,0.9870075483025063,-0.007510589596971581,-0.00979655127076354,-0.0009941528035454627,-0.23039285574408552,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,arxiv_only,0.5,0,2.2963879990101317,2.3050441192012485,0.9962447052015142,0.9962447052015142,-0.007510589596971581,-0.008497155392869086,-0.001002322329870734,-0.2322861265707061,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,arxiv_only,0.5,0.5,2.3023068136508384,2.3050441192012485,0.9988124715151402,0.9858063198049603,-0.007510589596971581,-0.008382191069266364,-0.0010049057609299902,-0.2328848313746732,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,arxiv_only,1,-0.5,2.250298008193047,2.3050441192012485,0.9762494303028038,0.9740150966050126,-0.007510589596971581,-0.01106391754460373,-0.0009822050731182102,-0.2276239939323214,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,arxiv_only,1,0,2.287731878819015,2.3050441192012485,0.9924894104030284,0.9924894104030284,-0.007510589596971581,-0.008465125788814816,-0.0009985441257687525,-0.23141053558556263,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,arxiv_only,1,0.5,2.2995695081004284,2.3050441192012485,0.9976249430302804,0.9716126396099205,-0.007510589596971581,-0.008235197141609377,-0.001003710987887265,-0.23260794519349678,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,pile_cc_only,0,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0004141043887303938,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,pile_cc_only,0,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0004141043887303938,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,pile_cc_only,0,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.0004141043887303938,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,pile_cc_only,0.25,-0.5,2.3057987405442772,2.3050441192012485,1.000327378264365,1.000027390430735,0.0004141043887303938,-0.008494246199552658,-0.001006429909419304,-0.23323804963425937,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,pile_cc_only,0.25,0,2.305282751422743,2.3050441192012485,1.0001035260971827,1.0001035260971827,0.0004141043887303938,-0.008530067990158235,-0.001006204691634371,-0.23318585587848056,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,pile_cc_only,0.25,0.5,2.305119581335551,2.3050441192012485,1.0000327378264364,1.0000299228369909,0.0004141043887303938,-0.008533237330616573,-0.0010061334715173742,-0.23316935076369058,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,pile_cc_only,0.5,-0.5,2.306553361887306,2.3050441192012485,1.0006547565287298,1.0000547808614701,0.0004141043887303938,-0.00845930740218196,-0.0010067592848658927,-0.23331438171266916,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,pile_cc_only,0.5,0,2.3055213836442374,2.3050441192012485,1.0002070521943651,1.0002070521943651,0.0004141043887303938,-0.008530950983393114,-0.0010063088492960263,-0.2332099942011115,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,pile_cc_only,0.5,0.5,2.3051950434698543,2.3050441192012485,1.000065475652873,1.000059845673982,0.0004141043887303938,-0.008537289664309791,-0.0010061664090620333,-0.23317698397153158,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,pile_cc_only,1,-0.5,2.3080626045733634,2.3050441192012485,1.0013095130574599,1.00010956172294,0.0004141043887303938,-0.008389429807440568,-0.0010074180357590701,-0.23346704586948877,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,pile_cc_only,1,0,2.305998648087227,2.3050441192012485,1.0004141043887305,1.0004141043887305,0.0004141043887303938,-0.008532716969862875,-0.0010065171646193377,-0.2332582708463734,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,pile_cc_only,1,0.5,2.30534596773846,2.3050441192012485,1.000130951305746,1.000119691347964,0.0004141043887303938,-0.008545394331696226,-0.0010062322841513508,-0.2331922503872135,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,equal_13,0,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,-0.00017177273191516148,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,equal_13,0,0,2.3050441192012485,2.3050441192012485,1.0,1.0,-0.00017177273191516148,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,equal_13,0,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,-0.00017177273191516148,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,equal_13,0.25,-0.5,2.3047310982017586,2.3050441192012485,0.9998642017318097,0.9998514265162848,-0.00017177273191516148,-0.00854367779834619,-0.0010059639072625766,-0.23313005459839725,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,equal_13,0.25,0,2.3049451332698636,2.3050441192012485,0.9999570568170212,0.9999570568170212,-0.00017177273191516148,-0.008528818726571371,-0.00100605732881339,-0.23315170484954895,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,equal_13,0.25,0.5,2.3050128171012996,2.3050441192012485,0.999986420173181,0.9998376900247609,-0.00017177273191516148,-0.00852750406707074,-0.0010060868713017016,-0.23315855126010437,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,equal_13,0.5,-0.5,2.3044180772022687,2.3050441192012485,0.9997284034636192,0.9997028530325697,-0.00017177273191516148,-0.008558170599769028,-0.0010058272805524376,-0.23309839164094484,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,equal_13,0.5,0,2.3048461473384783,2.3050441192012485,0.9999141136340424,0.9999141136340424,-0.00017177273191516148,-0.00852845245621939,-0.0010060141236540646,-0.23314169214324829,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,equal_13,0.5,0.5,2.3049815150013506,2.3050441192012485,0.9999728403463619,0.9996753800495216,-0.00017177273191516148,-0.008525823137218124,-0.0010060732086306877,-0.23315538496435914,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,equal_13,1,-0.5,2.303792035203289,2.3050441192012485,0.9994568069272386,0.9994057060651392,-0.00017177273191516148,-0.008587156202614703,-0.0010055540271321599,-0.23303506572604013,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,equal_13,1,0,2.3046481754757084,2.3050441192012485,0.9998282272680848,0.9998282272680848,-0.00017177273191516148,-0.008527719915515423,-0.0010059277133354137,-0.23312166673064702,conditional_scenario_only
10,100,0.5,transfer_freelaw_to_arxiv_one_percent,equal_13,1,0.5,2.3049189108014523,2.3050441192012485,0.9999456806927238,0.9993507600990433,-0.00017177273191516148,-0.008522461277512895,-0.0010060458832886598,-0.23314905237286865,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,arxiv_only,0,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.007510589596971581,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,arxiv_only,0,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.007510589596971581,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,arxiv_only,0,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.007510589596971581,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,arxiv_only,0.25,-0.5,2.3187306469532993,2.3050441192012485,1.0059376424242992,1.0004967788068264,0.007510589596971581,-0.007895501860003262,-0.001012074399186342,-0.2345461484617317,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,arxiv_only,0.25,0,2.3093721792968065,2.3050441192012485,1.0018776473992428,1.0018776473992428,0.007510589596971581,-0.008545199798950489,-0.001007989636023706,-0.23359951304842133,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,arxiv_only,0.25,0.5,2.3064127719764533,2.3050441192012485,1.0005937642424299,1.000542708926378,0.007510589596971581,-0.008602681960751849,-0.001006697920494078,-0.2333001606464378,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,arxiv_only,0.5,-0.5,2.3324171747053493,2.3050441192012485,1.0118752848485981,1.0009935576136528,0.007510589596971581,-0.0072618187230831695,-0.0010180482643999682,-0.2359305793676137,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,arxiv_only,0.5,0,2.3137002393923654,2.3050441192012485,1.0037552947984858,1.0037552947984858,0.007510589596971581,-0.008561214600977625,-0.001009878738074697,-0.2340373085409931,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,arxiv_only,0.5,0.5,2.307781424751659,2.3050441192012485,1.00118752848486,1.0010854178527564,0.007510589596971581,-0.008676178924580346,-0.001007295307015441,-0.23343860373702605,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,arxiv_only,1,-0.5,2.35979023020945,2.3050441192012485,1.0237505696971962,1.0019871152273057,0.007510589596971581,-0.005994452449242981,-0.0010299959948272207,-0.2386994411793778,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,arxiv_only,1,0,2.322356359583482,2.3050441192012485,1.0075105895969716,1.0075105895969716,0.007510589596971581,-0.008593244205031894,-0.0010136569421766784,-0.2349128995261366,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,arxiv_only,1,0.5,2.3105187303020687,2.3050441192012485,1.0023750569697196,1.0021708357055128,0.007510589596971581,-0.008823172852237333,-0.001008490080058166,-0.23371548991820243,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,pile_cc_only,0,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,-0.0004141043887303938,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,pile_cc_only,0,0,2.3050441192012485,2.3050441192012485,1.0,1.0,-0.0004141043887303938,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,pile_cc_only,0,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,-0.0004141043887303938,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,pile_cc_only,0.25,-0.5,2.30428949785822,2.3050441192012485,0.9996726217356351,0.9996418236412179,-0.0004141043887303938,-0.008564123794294052,-0.0010057711585261268,-0.23308538547743984,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,pile_cc_only,0.25,0,2.304805486979754,2.3050441192012485,0.9998964739028174,0.9998964739028174,-0.0004141043887303938,-0.008528302003688476,-0.0010059963763110599,-0.23313757923321868,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,pile_cc_only,0.25,0.5,2.3049686570669454,2.3050441192012485,0.9999672621735635,0.9996087081323568,-0.0004141043887303938,-0.008525132663230137,-0.0010060675964280565,-0.2331540843480086,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,pile_cc_only,0.5,-0.5,2.303534876515191,2.3050441192012485,0.9993452434712701,0.9992836472824358,-0.0004141043887303938,-0.008599062591664748,-0.0010054417830795382,-0.23300905339903003,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,pile_cc_only,0.5,0,2.304566854758259,2.3050441192012485,0.9997929478056348,0.9997929478056348,-0.0004141043887303938,-0.008527419010453594,-0.0010058922186494043,-0.2331134409105877,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,pile_cc_only,0.5,0.5,2.3048931949326428,2.3050441192012485,0.999934524347127,0.9992174162647135,-0.0004141043887303938,-0.008521080329536919,-0.0010060346588833978,-0.23314645114016766,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,pile_cc_only,1,-0.5,2.3020256338291336,2.3050441192012485,0.9986904869425401,0.9985672945648717,-0.0004141043887303938,-0.008668940186406142,-0.0010047830321863608,-0.23285638924221044,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,pile_cc_only,1,0,2.3040895903152703,2.3050441192012485,0.9995858956112696,0.9995858956112696,-0.0004141043887303938,-0.008525653023983837,-0.0010056839033260935,-0.23306516426532584,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,pile_cc_only,1,0.5,2.304742270664037,2.3050441192012485,0.999869048694254,0.9984348325294271,-0.0004141043887303938,-0.008512975662150484,-0.0010059687837940799,-0.23313118472448568,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,equal_13,0,-0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.00017177273191516148,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,equal_13,0,0,2.3050441192012485,2.3050441192012485,1.0,1.0,0.00017177273191516148,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,equal_13,0,0.5,2.3050441192012485,2.3050441192012485,1.0,1.0,0.00017177273191516148,-0.008529184996923355,-0.0010061005339727154,-0.2331617175558496,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,equal_13,0.25,-0.5,2.3053571402007385,2.3050441192012485,1.0001357982681904,1.0000113616982667,0.00017177273191516148,-0.00851469219550052,-0.0010062371606828545,-0.233193380513302,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,equal_13,0.25,0,2.3051431051326334,2.3050441192012485,1.0000429431829787,1.0000429431829787,0.00017177273191516148,-0.008529551267275337,-0.0010061437391320409,-0.23317173026215024,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,equal_13,0.25,0.5,2.3050754213011975,2.3050441192012485,1.000013579826819,1.000012412154028,0.00017177273191516148,-0.00853086592677597,-0.0010061141966437293,-0.23316488385159484,conditional_scenario_only
10,100,0.5,transfer_arxiv_to_freelaw_one_percent,equal_13,0.5,-0.5,2.305670161200228,2.3050441192012485,1.0002715965363806,1.0000227233965335,0.00017177273191516148,-0.00850019939407768,-0.0010063737873929931,-0.23322504347075435,conditional_scenario_only
